note_id,unit_id,campaign_id
64fa7ddc000000001f005ac2,589536128,186061080
64f6a542000000001f005ad1,589536128,186061080
64fb1a88000000001e03fae6,589536128,186061080
64fc3f42000000001e033a08,589536128,186061080
64fbe901000000001d01424c,589536128,186061080
64fc56f3000000001f0358b2,589536128,186061080
64fd7b7e000000001e02aa82,589536128,186061080
64fd33ff000000001e02958f,589536128,186061080
64fdc220000000001e02acb7,589536128,186061080
64fec628000000001e00c68f,589536128,186061080
64fe858a000000001f007a29,589536128,186061080
64fefc69000000001e0233e0,589536128,186061080
650028bb000000001e03c5d9,589536128,186061080
64ffe0a9000000002000203c,589536128,186061080
65004061000000001f0346d2,589536128,186061080
65019814000000001f03709a,589536128,186061080
65013033000000001e0216de,589536128,186061080
65019fab000000001e02f52f,589536128,186061080
6502d053000000001f005221,589536128,186061080
650282cb000000001e0306e4,589536128,186061080
6502e6d0000000001e02a62e,589536128,186061080
65043265000000001e02f175,589536128,186061080
6502a717000000001f039b88,589536128,186061080
65043a54000000001f007772,589536128,186061080
6502bc91000000001e03f6b6,589536128,186061080
6502b1ee000000001f03f418,589536128,186061080
650597af000000001d0177de,589536128,186061080
65081b6b000000001e0205f3,589536128,186061080
6507b26d000000001e02dde1,589536128,186061080
6507bf5b0000000020001d14,589536128,186061080
65098e58000000001e03ee2a,589536128,186061080
6507c488000000001f037838,589536128,186061080
6507feea000000001f037c9a,589536128,186061080
650aa612000000001f006376,589536128,186061080
6507c6db000000001f00628f,589536128,186061080
6507f547000000001f036755,589536128,186061080
6507f8df000000001e02869b,589536128,186061080
650c0621000000001e03efb2,589536128,186061080
650d4473000000001f036902,589536128,186061080
65080ae0000000001e020f0f,589536128,186061080
6507b92f000000001f038941,589536128,186061080
650d68b1000000001f005742,589536128,186061080
650ed207000000001f004d91,589536128,186061080
650ed4a0000000001e028c87,589536128,186061080
65097e20000000001e00ca76,589536128,186061080
650e8d36000000001e0210a9,589536128,186061080
650edcb2000000001d014334,589536128,186061080
650e94f4000000001e0233b1,589536128,186061080
650d874d000000001f004907,589536128,186061080
650ea113000000001e0290e8,589536128,186061080
67175702000000002100023f,589605038,186061503
6717576700000000260370f7,589605038,186061503
671757e3000000001b03fc15,589605038,186061503
6718ab00000000002401b0f6,589605038,186061503
6718abc70000000021009845,589605038,186061503
6718bfc80000000024017edc,589605038,186061503
6718c00b0000000024018b4e,589605038,186061503
6718c0aa0000000021004924,589605038,186061503
6719f756000000002100616b,589605038,186061503
6719f7eb0000000026034e27,589605038,186061503
6719f854000000002401b794,589605038,186061503
671a1d840000000021007489,589605038,186061503
671a1e8200000000210035b5,589605038,186061503
671ae7e4000000001b03d2eb,589605038,186061503
671b4f78000000002100b648,589605038,186061503
671b4fb80000000021000b4e,589605038,186061503
671b51d000000000210020d9,589605038,186061503
671b686800000000210089fc,589605038,186061503
671b68b30000000021006d0e,589605038,186061503
671b693c00000000240172e9,589605038,186061503
671c981700000000240179ae,589605038,186061503
671c963b00000000260340ee,589605038,186061503
671c96b200000000260345a4,589605038,186061503
671e12ff00000000210076f5,589605038,186061503
671e1238000000001b03dca9,589605038,186061503
6721ad85000000001b02ad96,589605038,186061503
6721ae13000000001b0126c3,589605038,186061503
6721ae8a000000001b02e61d,589605038,186061503
6721dc0d0000000019017a30,589605038,186061503
6721dd3700000000190193ac,589605038,186061503
67233adb000000001b02a1cb,589605038,186061503
6721dd850000000019014ad3,589605038,186061503
67233b5c000000001b02caaf,589605038,186061503
67234cc1000000001b028382,589605038,186061503
67233baf0000000019016ec3,589605038,186061503
67234d6e000000001a01ca79,589605038,186061503
